0.274510	0.278431	0.215686	0.290196	0.278431	0.235294	0.278431	0.274510	0.235294	0.000000
0.278431	0.215686	0.270588	0.278431	0.235294	0.180392	0.274510	0.235294	0.180392	0.000000
0.215686	0.270588	0.301961	0.235294	0.180392	0.270588	0.235294	0.180392	0.278431	0.000000
0.270588	0.301961	0.294118	0.180392	0.270588	0.262745	0.180392	0.278431	0.262745	0.000000
0.301961	0.294118	0.258824	0.270588	0.262745	0.247059	0.278431	0.262745	0.247059	0.000000
0.294118	0.258824	0.290196	0.262745	0.247059	0.192157	0.262745	0.247059	0.188235	1.000000
0.258824	0.290196	0.313726	0.247059	0.192157	0.270588	0.247059	0.188235	0.270588	1.000000
0.290196	0.313726	0.294118	0.192157	0.270588	0.262745	0.188235	0.270588	0.262745	1.000000
0.313726	0.294118	0.301961	0.270588	0.262745	0.286275	0.270588	0.262745	0.286275	0.000000
0.294118	0.301961	0.247059	0.262745	0.286275	0.207843	0.262745	0.286275	0.203922	0.000000
0.301961	0.247059	0.290196	0.286275	0.207843	0.278431	0.286275	0.203922	0.274510	0.000000
0.247059	0.290196	0.411765	0.207843	0.278431	0.400000	0.203922	0.274510	0.396078	0.000000
0.290196	0.411765	0.772549	0.278431	0.400000	0.768627	0.274510	0.396078	0.768627	1.000000
0.411765	0.772549	0.780392	0.400000	0.768627	0.776471	0.396078	0.768627	0.772549	0.000000
0.780392	0.780392	0.776471	0.776471	0.784314	0.760784	0.772549	0.772549	0.776471	0.000000
0.780392	0.776471	0.776471	0.784314	0.760784	0.776471	0.772549	0.776471	0.776471	0.000000
0.776471	0.776471	0.776471	0.760784	0.776471	0.776471	0.776471	0.776471	0.776471	0.000000
0.250980	0.250980	0.278431	0.239216	0.239216	0.266667	0.239216	0.239216	0.258824	0.000000
0.278431	0.325490	0.313726	0.266667	0.298039	0.317647	0.258824	0.278431	0.313726	0.000000
0.325490	0.313726	0.305882	0.298039	0.317647	0.294118	0.278431	0.313726	0.301961	0.000000
0.313726	0.305882	0.309804	0.317647	0.294118	0.301961	0.313726	0.301961	0.298039	0.000000
0.305882	0.309804	0.305882	0.294118	0.301961	0.301961	0.301961	0.298039	0.294118	0.000000
0.309804	0.305882	0.301961	0.301961	0.301961	0.298039	0.298039	0.294118	0.290196	0.000000
0.305882	0.301961	0.298039	0.301961	0.298039	0.290196	0.294118	0.290196	0.290196	0.000000
0.301961	0.298039	0.282353	0.298039	0.290196	0.282353	0.290196	0.290196	0.282353	0.000000
0.298039	0.282353	0.254902	0.290196	0.282353	0.274510	0.290196	0.282353	0.274510	0.000000
0.282353	0.254902	0.258824	0.282353	0.274510	0.278431	0.282353	0.274510	0.294118	0.000000
0.254902	0.258824	0.196078	0.274510	0.278431	0.168627	0.274510	0.294118	0.156863	0.000000
0.258824	0.196078	0.180392	0.278431	0.168627	0.184314	0.294118	0.156863	0.184314	0.000000
0.196078	0.180392	0.184314	0.168627	0.184314	0.180392	0.156863	0.184314	0.184314	0.000000
0.180392	0.184314	0.192157	0.184314	0.180392	0.188235	0.184314	0.184314	0.188235	0.000000
0.184314	0.192157	0.247059	0.180392	0.188235	0.250980	0.184314	0.188235	0.231373	0.000000
0.192157	0.247059	0.262745	0.188235	0.250980	0.258824	0.188235	0.231373	0.635294	0.000000
0.247059	0.262745	0.250980	0.250980	0.258824	0.541176	0.231373	0.635294	0.654902	0.000000
0.262745	0.250980	0.294118	0.258824	0.541176	0.968627	0.635294	0.654902	0.658824	1.000000
0.250980	0.294118	0.172549	0.541176	0.968627	0.984314	0.654902	0.658824	0.682353	1.000000
0.294118	0.172549	0.176471	0.968627	0.984314	0.501961	0.658824	0.682353	0.788235	1.000000
0.172549	0.176471	0.309804	0.984314	0.501961	0.290196	0.682353	0.788235	0.839216	1.000000
0.176471	0.309804	0.282353	0.501961	0.290196	0.262745	0.788235	0.839216	0.847059	0.000000
0.309804	0.282353	0.290196	0.290196	0.262745	0.227451	0.839216	0.847059	0.862745	0.000000
0.282353	0.290196	0.309804	0.262745	0.227451	0.239216	0.847059	0.862745	0.827451	1.000000
0.290196	0.309804	0.270588	0.227451	0.239216	0.207843	0.862745	0.827451	0.729412	1.000000
0.270588	0.282353	0.301961	0.207843	0.247059	0.258824	0.729412	0.529412	0.294118	0.000000
0.301961	0.294118	0.235294	0.258824	0.258824	0.192157	0.294118	0.254902	0.188235	0.000000
0.294118	0.235294	0.290196	0.258824	0.192157	0.278431	0.254902	0.188235	0.274510	0.000000
0.235294	0.290196	0.278431	0.192157	0.278431	0.274510	0.188235	0.274510	0.274510	0.000000
0.235294	0.180392	0.270588	0.235294	0.180392	0.278431	0.239216	0.176471	0.274510	0.000000
0.180392	0.270588	0.262745	0.180392	0.278431	0.262745	0.176471	0.274510	0.266667	0.000000
0.270588	0.262745	0.247059	0.278431	0.262745	0.247059	0.274510	0.266667	0.247059	0.000000
0.262745	0.247059	0.192157	0.262745	0.247059	0.188235	0.266667	0.247059	0.188235	1.000000
0.247059	0.192157	0.270588	0.247059	0.188235	0.270588	0.247059	0.188235	0.270588	0.000000
0.270588	0.262745	0.286275	0.270588	0.262745	0.286275	0.270588	0.262745	0.282353	0.000000
0.262745	0.286275	0.207843	0.262745	0.286275	0.203922	0.262745	0.282353	0.200000	0.000000
0.286275	0.207843	0.278431	0.286275	0.203922	0.274510	0.282353	0.200000	0.270588	0.000000
0.207843	0.278431	0.400000	0.203922	0.274510	0.396078	0.200000	0.270588	0.396078	0.000000
0.278431	0.400000	0.768627	0.274510	0.396078	0.768627	0.270588	0.396078	0.768627	1.000000
0.400000	0.768627	0.776471	0.396078	0.768627	0.772549	0.396078	0.768627	0.772549	0.000000
0.768627	0.776471	0.784314	0.768627	0.772549	0.772549	0.768627	0.772549	0.772549	0.000000
0.776471	0.784314	0.760784	0.772549	0.772549	0.776471	0.772549	0.772549	0.772549	0.000000
0.784314	0.760784	0.776471	0.772549	0.776471	0.776471	0.772549	0.772549	0.784314	0.000000
0.760784	0.776471	0.776471	0.776471	0.776471	0.776471	0.772549	0.784314	0.784314	0.000000
0.239216	0.239216	0.266667	0.239216	0.239216	0.258824	0.235294	0.235294	0.254902	0.000000
0.266667	0.298039	0.317647	0.258824	0.278431	0.313726	0.254902	0.270588	0.325490	0.000000
0.298039	0.317647	0.294118	0.278431	0.313726	0.301961	0.270588	0.325490	0.309804	0.000000
0.317647	0.294118	0.301961	0.313726	0.301961	0.298039	0.325490	0.309804	0.294118	0.000000
0.294118	0.301961	0.301961	0.301961	0.298039	0.294118	0.309804	0.294118	0.294118	0.000000
0.301961	0.301961	0.298039	0.298039	0.294118	0.290196	0.294118	0.294118	0.290196	0.000000
0.301961	0.298039	0.290196	0.294118	0.290196	0.290196	0.294118	0.290196	0.294118	0.000000
0.298039	0.290196	0.282353	0.290196	0.290196	0.282353	0.290196	0.294118	0.286275	0.000000
0.290196	0.282353	0.274510	0.290196	0.282353	0.274510	0.294118	0.286275	0.282353	0.000000
0.274510	0.278431	0.168627	0.274510	0.294118	0.156863	0.282353	0.290196	0.149020	0.000000
0.278431	0.168627	0.184314	0.294118	0.156863	0.184314	0.290196	0.149020	0.176471	0.000000
0.168627	0.184314	0.180392	0.156863	0.184314	0.184314	0.149020	0.176471	0.262745	0.000000
0.184314	0.180392	0.188235	0.184314	0.184314	0.188235	0.176471	0.262745	0.611765	0.000000
0.180392	0.188235	0.250980	0.184314	0.188235	0.231373	0.262745	0.611765	0.678431	0.000000
0.250980	0.258824	0.541176	0.231373	0.635294	0.654902	0.678431	0.925490	0.988235	1.000000
0.258824	0.541176	0.968627	0.635294	0.654902	0.658824	0.925490	0.988235	0.992157	1.000000
0.541176	0.968627	0.984314	0.654902	0.658824	0.682353	0.988235	0.992157	0.996078	0.000000
0.968627	0.984314	0.501961	0.658824	0.682353	0.788235	0.992157	0.996078	0.992157	0.000000
0.984314	0.501961	0.290196	0.682353	0.788235	0.839216	0.996078	0.992157	0.992157	0.000000
0.501961	0.290196	0.262745	0.788235	0.839216	0.847059	0.992157	0.992157	0.992157	1.000000
0.290196	0.262745	0.227451	0.839216	0.847059	0.862745	0.992157	0.992157	0.552941	1.000000
0.262745	0.227451	0.239216	0.847059	0.862745	0.827451	0.992157	0.552941	0.588235	0.000000
0.227451	0.239216	0.207843	0.862745	0.827451	0.729412	0.552941	0.588235	0.584314	0.000000
0.239216	0.207843	0.247059	0.827451	0.729412	0.529412	0.588235	0.584314	0.592157	1.000000
0.207843	0.247059	0.258824	0.729412	0.529412	0.294118	0.584314	0.592157	0.635294	1.000000
0.247059	0.258824	0.258824	0.529412	0.294118	0.254902	0.592157	0.635294	0.941176	1.000000
0.258824	0.258824	0.192157	0.294118	0.254902	0.188235	0.635294	0.941176	0.725490	1.000000
0.258824	0.192157	0.278431	0.254902	0.188235	0.274510	0.941176	0.725490	0.278431	0.000000
0.192157	0.278431	0.274510	0.188235	0.274510	0.274510	0.725490	0.278431	0.266667	0.000000
0.278431	0.274510	0.235294	0.274510	0.274510	0.239216	0.278431	0.266667	0.239216	0.000000
0.235294	0.180392	0.278431	0.239216	0.176471	0.274510	0.239216	0.176471	0.274510	0.000000
0.180392	0.278431	0.262745	0.176471	0.274510	0.266667	0.176471	0.274510	0.266667	0.000000
0.278431	0.262745	0.247059	0.274510	0.266667	0.247059	0.274510	0.266667	0.247059	0.000000
0.247059	0.188235	0.270588	0.247059	0.188235	0.270588	0.247059	0.188235	0.278431	0.000000
0.188235	0.270588	0.262745	0.188235	0.270588	0.262745	0.188235	0.278431	0.262745	1.000000
0.270588	0.262745	0.286275	0.270588	0.262745	0.282353	0.278431	0.262745	0.282353	0.000000
0.262745	0.286275	0.203922	0.262745	0.282353	0.200000	0.262745	0.282353	0.200000	0.000000
0.286275	0.203922	0.274510	0.282353	0.200000	0.270588	0.282353	0.200000	0.266667	0.000000
0.203922	0.274510	0.396078	0.200000	0.270588	0.396078	0.200000	0.266667	0.380392	0.000000
0.274510	0.396078	0.768627	0.270588	0.396078	0.768627	0.266667	0.380392	0.768627	1.000000
0.396078	0.768627	0.772549	0.396078	0.768627	0.772549	0.380392	0.768627	0.772549	0.000000
0.768627	0.772549	0.772549	0.768627	0.772549	0.772549	0.768627	0.772549	0.772549	0.000000
0.772549	0.772549	0.776471	0.772549	0.772549	0.772549	0.772549	0.772549	0.772549	0.000000
0.776471	0.776471	0.776471	0.772549	0.784314	0.784314	0.772549	0.772549	0.772549	0.000000
0.239216	0.239216	0.258824	0.235294	0.235294	0.254902	0.235294	0.235294	0.250980	0.000000
0.239216	0.258824	0.278431	0.235294	0.254902	0.270588	0.235294	0.250980	0.266667	0.000000
0.258824	0.278431	0.313726	0.254902	0.270588	0.325490	0.250980	0.266667	0.290196	0.000000
0.278431	0.313726	0.301961	0.270588	0.325490	0.309804	0.266667	0.290196	0.325490	0.000000
0.313726	0.301961	0.298039	0.325490	0.309804	0.294118	0.290196	0.325490	0.298039	0.000000
0.298039	0.294118	0.290196	0.294118	0.294118	0.290196	0.298039	0.290196	0.290196	0.000000
0.294118	0.290196	0.290196	0.294118	0.290196	0.294118	0.290196	0.290196	0.290196	0.000000
0.290196	0.282353	0.274510	0.294118	0.286275	0.282353	0.290196	0.282353	0.286275	0.000000
0.282353	0.274510	0.294118	0.286275	0.282353	0.290196	0.282353	0.286275	0.254902	0.000000
0.274510	0.294118	0.156863	0.282353	0.290196	0.149020	0.286275	0.254902	0.274510	0.000000
0.294118	0.156863	0.184314	0.290196	0.149020	0.176471	0.254902	0.274510	0.607843	0.000000
0.156863	0.184314	0.184314	0.149020	0.176471	0.262745	0.274510	0.607843	0.819608	1.000000
0.184314	0.184314	0.188235	0.176471	0.262745	0.611765	0.607843	0.819608	0.921569	1.000000
0.184314	0.188235	0.231373	0.262745	0.611765	0.678431	0.819608	0.921569	0.576471	1.000000
0.188235	0.231373	0.635294	0.611765	0.678431	0.925490	0.921569	0.576471	0.584314	0.000000
0.231373	0.635294	0.654902	0.678431	0.925490	0.988235	0.576471	0.584314	0.964706	0.000000
0.635294	0.654902	0.658824	0.925490	0.988235	0.992157	0.584314	0.964706	0.956863	0.000000
0.654902	0.658824	0.682353	0.988235	0.992157	0.996078	0.964706	0.956863	0.960784	1.000000
0.658824	0.682353	0.788235	0.992157	0.996078	0.992157	0.956863	0.960784	0.941176	1.000000
0.682353	0.788235	0.839216	0.996078	0.992157	0.992157	0.960784	0.941176	0.909804	0.000000
0.788235	0.839216	0.847059	0.992157	0.992157	0.992157	0.941176	0.909804	0.882353	0.000000
0.839216	0.847059	0.862745	0.992157	0.992157	0.552941	0.909804	0.882353	0.847059	0.000000
0.847059	0.862745	0.827451	0.992157	0.552941	0.588235	0.882353	0.847059	0.396078	0.000000
0.862745	0.827451	0.729412	0.552941	0.588235	0.584314	0.847059	0.396078	0.325490	0.000000
0.827451	0.729412	0.529412	0.588235	0.584314	0.592157	0.396078	0.325490	0.298039	0.000000
0.729412	0.529412	0.294118	0.584314	0.592157	0.635294	0.325490	0.298039	0.458824	0.000000
0.529412	0.294118	0.254902	0.592157	0.635294	0.941176	0.298039	0.458824	0.682353	0.000000
0.294118	0.254902	0.188235	0.635294	0.941176	0.725490	0.458824	0.682353	0.968627	0.000000
0.254902	0.188235	0.274510	0.941176	0.725490	0.278431	0.682353	0.968627	0.988235	1.000000
0.188235	0.274510	0.274510	0.725490	0.278431	0.266667	0.968627	0.988235	0.862745	1.000000
0.274510	0.274510	0.239216	0.278431	0.266667	0.239216	0.988235	0.862745	0.207843	1.000000
0.274510	0.239216	0.176471	0.266667	0.239216	0.176471	0.862745	0.207843	0.176471	0.000000
0.239216	0.176471	0.274510	0.239216	0.176471	0.274510	0.207843	0.176471	0.270588	0.000000
0.176471	0.274510	0.266667	0.176471	0.274510	0.266667	0.176471	0.270588	0.266667	0.000000
0.274510	0.266667	0.247059	0.274510	0.266667	0.247059	0.270588	0.266667	0.247059	0.000000
0.266667	0.247059	0.188235	0.266667	0.247059	0.188235	0.266667	0.247059	0.188235	1.000000
0.247059	0.188235	0.270588	0.247059	0.188235	0.278431	0.247059	0.188235	0.278431	0.000000
0.188235	0.270588	0.262745	0.188235	0.278431	0.262745	0.188235	0.278431	0.258824	1.000000
0.262745	0.282353	0.200000	0.262745	0.282353	0.200000	0.258824	0.278431	0.200000	0.000000
0.282353	0.200000	0.270588	0.282353	0.200000	0.266667	0.278431	0.200000	0.258824	0.000000
0.270588	0.396078	0.768627	0.266667	0.380392	0.768627	0.258824	0.368627	0.764706	1.000000
0.396078	0.768627	0.772549	0.380392	0.768627	0.772549	0.368627	0.764706	0.768627	0.000000
0.772549	0.772549	0.772549	0.772549	0.772549	0.772549	0.768627	0.772549	0.768627	0.000000
0.772549	0.772549	0.784314	0.772549	0.772549	0.772549	0.772549	0.768627	0.776471	0.000000
0.772549	0.784314	0.784314	0.772549	0.772549	0.772549	0.768627	0.776471	0.776471	0.000000
0.235294	0.254902	0.270588	0.235294	0.250980	0.266667	0.231373	0.243137	0.254902	0.000000
0.254902	0.270588	0.325490	0.250980	0.266667	0.290196	0.243137	0.254902	0.282353	0.000000
0.309804	0.294118	0.294118	0.325490	0.298039	0.290196	0.325490	0.301961	0.290196	0.000000
0.294118	0.294118	0.290196	0.298039	0.290196	0.290196	0.301961	0.290196	0.294118	0.000000
0.294118	0.290196	0.294118	0.290196	0.290196	0.290196	0.290196	0.294118	0.286275	0.000000
0.290196	0.294118	0.286275	0.290196	0.290196	0.282353	0.294118	0.286275	0.282353	0.000000
0.294118	0.286275	0.282353	0.290196	0.282353	0.286275	0.286275	0.282353	0.286275	0.000000
0.286275	0.282353	0.290196	0.282353	0.286275	0.254902	0.282353	0.286275	0.592157	0.000000
0.282353	0.290196	0.149020	0.286275	0.254902	0.274510	0.286275	0.592157	0.737255	0.000000
0.290196	0.149020	0.176471	0.254902	0.274510	0.607843	0.592157	0.737255	0.901961	0.000000
0.149020	0.176471	0.262745	0.274510	0.607843	0.819608	0.737255	0.901961	0.572549	1.000000
0.176471	0.262745	0.611765	0.607843	0.819608	0.921569	0.901961	0.572549	0.533333	0.000000
0.262745	0.611765	0.678431	0.819608	0.921569	0.576471	0.572549	0.533333	0.372549	0.000000
0.611765	0.678431	0.925490	0.921569	0.576471	0.584314	0.533333	0.372549	0.384314	0.000000
0.678431	0.925490	0.988235	0.576471	0.584314	0.964706	0.372549	0.384314	0.858824	1.000000
0.925490	0.988235	0.992157	0.584314	0.964706	0.956863	0.384314	0.858824	0.862745	1.000000
0.988235	0.992157	0.996078	0.964706	0.956863	0.960784	0.858824	0.862745	0.866667	0.000000
0.996078	0.992157	0.992157	0.960784	0.941176	0.909804	0.866667	0.870588	0.870588	0.000000
0.992157	0.992157	0.552941	0.909804	0.882353	0.847059	0.870588	0.874510	0.917647	0.000000
0.992157	0.552941	0.588235	0.882353	0.847059	0.396078	0.874510	0.917647	0.631373	1.000000
0.552941	0.588235	0.584314	0.847059	0.396078	0.325490	0.917647	0.631373	0.627451	0.000000
0.588235	0.584314	0.592157	0.396078	0.325490	0.298039	0.631373	0.627451	0.537255	0.000000
0.584314	0.592157	0.635294	0.325490	0.298039	0.458824	0.627451	0.537255	0.333333	0.000000
0.592157	0.635294	0.941176	0.298039	0.458824	0.682353	0.537255	0.333333	0.231373	0.000000
0.635294	0.941176	0.725490	0.458824	0.682353	0.968627	0.333333	0.231373	0.843137	0.000000
0.941176	0.725490	0.278431	0.682353	0.968627	0.988235	0.231373	0.843137	0.945098	0.000000
0.725490	0.278431	0.266667	0.968627	0.988235	0.862745	0.843137	0.945098	0.972549	0.000000
0.278431	0.266667	0.239216	0.988235	0.862745	0.207843	0.945098	0.972549	0.992157	1.000000
0.266667	0.239216	0.176471	0.862745	0.207843	0.176471	0.972549	0.992157	0.498039	1.000000
0.239216	0.176471	0.274510	0.207843	0.176471	0.270588	0.992157	0.498039	0.262745	0.000000
0.176471	0.274510	0.266667	0.176471	0.270588	0.266667	0.498039	0.262745	0.262745	0.000000
0.274510	0.266667	0.247059	0.270588	0.266667	0.247059	0.262745	0.262745	0.247059	0.000000
0.266667	0.247059	0.188235	0.266667	0.247059	0.188235	0.262745	0.247059	0.184314	1.000000
0.247059	0.188235	0.278431	0.247059	0.188235	0.278431	0.247059	0.184314	0.250980	0.000000
0.188235	0.278431	0.262745	0.188235	0.278431	0.258824	0.184314	0.250980	0.258824	1.000000
0.278431	0.262745	0.282353	0.278431	0.258824	0.278431	0.250980	0.258824	0.447059	0.000000
0.262745	0.282353	0.200000	0.258824	0.278431	0.200000	0.258824	0.447059	0.525490	0.000000
0.282353	0.200000	0.266667	0.278431	0.200000	0.258824	0.447059	0.525490	0.592157	0.000000
0.266667	0.380392	0.768627	0.258824	0.368627	0.764706	0.592157	0.647059	0.839216	1.000000
0.772549	0.772549	0.772549	0.768627	0.772549	0.768627	0.827451	0.811765	0.780392	0.000000
0.772549	0.772549	0.772549	0.772549	0.768627	0.776471	0.811765	0.780392	0.729412	0.000000
0.772549	0.772549	0.772549	0.768627	0.776471	0.776471	0.780392	0.729412	0.729412	0.000000
0.235294	0.235294	0.250980	0.231373	0.231373	0.243137	0.239216	0.239216	0.243137	0.000000
0.250980	0.266667	0.290196	0.243137	0.254902	0.282353	0.243137	0.254902	0.278431	0.000000
0.266667	0.290196	0.325490	0.254902	0.282353	0.325490	0.254902	0.278431	0.313726	0.000000
0.290196	0.325490	0.298039	0.282353	0.325490	0.301961	0.278431	0.313726	0.309804	0.000000
0.325490	0.298039	0.290196	0.325490	0.301961	0.290196	0.313726	0.309804	0.294118	0.000000
0.298039	0.290196	0.290196	0.301961	0.290196	0.294118	0.309804	0.294118	0.286275	0.000000
0.290196	0.290196	0.290196	0.290196	0.294118	0.286275	0.294118	0.286275	0.286275	0.000000
0.290196	0.290196	0.282353	0.294118	0.286275	0.282353	0.286275	0.286275	0.294118	0.000000
0.290196	0.282353	0.286275	0.286275	0.282353	0.286275	0.286275	0.294118	0.576471	0.000000
0.282353	0.286275	0.254902	0.282353	0.286275	0.592157	0.294118	0.576471	0.933333	0.000000
0.286275	0.254902	0.274510	0.286275	0.592157	0.737255	0.576471	0.933333	0.984314	1.000000
0.254902	0.274510	0.607843	0.592157	0.737255	0.901961	0.933333	0.984314	0.933333	1.000000
