Epoch	ERROR
00000839	37.588922
00000840	37.587373
00000841	37.585827
00000842	37.584283
00000843	37.582742
00000844	37.581204
00000845	37.579669
00000846	37.578137
00000847	37.576608
00000848	37.575082
00000849	37.573558
00000850	37.572038
00000851	37.570522
00000852	37.569008
00000853	37.567498
00000854	37.565991
00000855	37.564487
00000856	37.562987
00000857	37.561490
00000858	37.559997
00000859	37.558507
00000860	37.557022
00000861	37.555540
00000862	37.554062
00000863	37.552587
00000864	37.551117
00000865	37.549651
00000866	37.548189
00000867	37.546732
00000868	37.545279
00000869	37.543830
00000870	37.542386
00000871	37.540946
00000872	37.539511
00000873	37.538081
00000874	37.536656
00000875	37.535235
00000876	37.533820
00000877	37.532410
00000878	37.531006
00000879	37.529606
00000880	37.528212
00000881	37.526824
00000882	37.525441
00000883	37.524064
00000884	37.522693
00000885	37.521328
00000886	37.519969
00000887	37.518616
00000888	37.517269
00000889	37.515928
00000890	37.514595
00000891	37.513267
00000892	37.511946
00000893	37.510632
00000894	37.509325
00000895	37.508025
00000896	37.506731
00000897	37.505445
00000898	37.504166
00000899	37.502895
00000900	37.501631
00000901	37.500374
00000902	37.499125
00000903	37.497883
00000904	37.496650
00000905	37.495424
00000906	37.494206
00000907	37.492996
00000908	37.491795
00000909	37.490601
00000910	37.489416
00000911	37.488239
00000912	37.487071
00000913	37.485911
00000914	37.484760
00000915	37.483618
00000916	37.482484
00000917	37.481359
00000918	37.480243
00000919	37.479137
00000920	37.478039
00000921	37.476950
00000922	37.475871
00000923	37.474801
00000924	37.473740
00000925	37.472689
00000926	37.471647
00000927	37.470615
00000928	37.469593
00000929	37.468580
00000930	37.467577
00000931	37.466584
00000932	37.465600
00000933	37.464627
00000934	37.463663
00000935	37.462710
00000936	37.461767
00000937	37.460834
00000938	37.459911
00000939	37.458998
00000940	37.458096
00000941	37.457204
00000942	37.456322
00000943	37.455451
00000944	37.454591
00000945	37.453741
00000946	37.452902
00000947	37.452073
00000948	37.451255
00000949	37.450448
00000950	37.449652
00000951	37.448867
00000952	37.448092
00000953	37.447329
00000954	37.446576
00000955	37.445834
00000956	37.445104
00000957	37.444385
00000958	37.443677
00000959	37.442980
00000960	37.442294
00000961	37.441620
00000962	37.440957
00000963	37.440306
00000964	37.439666
00000965	37.439038
00000966	37.438421
00000967	37.437816
00000968	37.437222
00000969	37.436640
00000970	37.436070
00000971	37.435512
00000972	37.434965
00000973	37.434430
00000974	37.433908
00000975	37.433397
00000976	37.432899
00000977	37.432412
00000978	37.431938
00000979	37.431476
00000980	37.431027
00000981	37.430589
00000982	37.430165
00000983	37.429752
00000984	37.429353
00000985	37.428965
00000986	37.428591
00000987	37.428230
00000988	37.427881
00000989	37.427545
00000990	37.427222
00000991	37.426913
00000992	37.426616
00000993	37.426333
00000994	37.426064
00000995	37.425808
00000996	37.425565
00000997	37.425336
00000998	37.425122
00000999	37.424921
00001000	37.424734
00001001	37.424562
00001002	37.424404
00001003	37.424261
00001004	37.424132
00001005	37.424018
00001006	37.423920
00001007	37.423837
00001008	37.423770
00001009	37.423718
00001010	37.423683
00001011	37.423664
00001012	37.423661
00001013	37.423676
00001014	37.423708
00001015	37.423757
00001016	37.423825
00001017	37.423911
00001018	37.424016
00001019	37.424141
00001020	37.424285
00001021	37.424450
00001022	37.424637
00001023	37.424845
00001024	37.425076
00001025	37.425330
00001026	37.425608
00001027	37.425912
00001028	37.426241
00001029	37.426598
00001030	37.426984
00001031	37.427399
00001032	37.427846
00001033	37.428325
00001034	37.428839
00001035	37.429389
00001036	37.429978
00001037	37.430607
00001038	37.431280
00001039	37.431998
00001040	37.432765
00001041	37.433585
00001042	37.434460
00001043	37.435395
00001044	37.436395
00001045	37.437466
00001046	37.438612
00001047	37.439840
00001048	37.441159
00001049	37.442577
00001050	37.444104
00001051	37.445752
00001052	37.447534
00001053	37.449468
00001054	37.451572
00001055	37.453869
00001056	37.456386
00001057	37.459156
00001058	37.462218
00001059	37.465620
00001060	37.469419
00001061	37.473685
00001062	37.478501
00001063	37.483968
00001064	37.490207
00001065	37.497360
00001066	37.505595
00001067	37.515104
00001068	37.526103
00001069	37.538826
00001070	37.553517
00001071	37.570411
00001072	37.589709
00001073	37.611544
00001074	37.635940
00001075	37.662765
00001076	37.691690
00001077	37.722158
00001078	37.753378
00001079	37.784341
00001080	37.813884
00001081	37.840765
00001082	37.863763
00001083	37.881784
00001084	37.893942
00001085	37.899627
00001086	37.898528
00001087	37.890632
00001088	37.876188
00001089	37.855661
00001090	37.829666
00001091	37.798913
00001092	37.764150
00001093	37.726122
00001094	37.685541
00001095	37.643065
00001096	37.599285
00001097	37.554728
00001098	37.509851
00001099	37.465048
00001100	37.420655
00001101	37.376959
00001102	37.334198
00001103	37.292572
00001104	37.252246
00001105	37.213353
00001106	37.176002
00001107	37.140277
00001108	37.106243
00001109	37.073946
00001110	37.043418
00001111	37.014674
00001112	36.987720
00001113	36.962549
00001114	36.939145
00001115	36.917483
00001116	36.897532
00001117	36.879252
00001118	36.862602
00001119	36.847532
00001120	36.833995
00001121	36.821936
00001122	36.811302
00001123	36.802040
00001124	36.794094
00001125	36.787412
00001126	36.781939
00001127	36.777622
00001128	36.774408
00001129	36.772244
00001130	36.771076
00001131	36.770850
00001132	36.771512
00001133	36.773007
00001134	36.775277
00001135	36.778268
00001136	36.781921
00001137	36.786179
00001138	36.790987
00001139	36.796289
00001140	36.802031
00001141	36.808163
00001142	36.814635
00001143	36.821403
00001144	36.828426
00001145	36.835667
00001146	36.843094
00001147	36.850680
00001148	36.858404
00001149	36.866250
00001150	36.874208
00001151	36.882275
00001152	36.890453
00001153	36.898749
00001154	36.907179
00001155	36.915765
00001156	36.924534
00001157	36.933521
00001158	36.942769
00001159	36.952329
00001160	36.962261
00001161	36.972631
00001162	36.983520
00001163	36.995018
00001164	37.007229
00001165	37.020270
00001166	37.034277
00001167	37.049405
00001168	37.065831
00001169	37.083758
00001170	37.103420
00001171	37.125083
00001172	37.149053
00001173	37.175681
00001174	37.205361
00001175	37.238544
00001176	37.275727
00001177	37.317460
00001178	37.364330
00001179	37.416942
00001180	37.475885
00001181	37.541679
00001182	37.614695
00001183	37.695051
00001184	37.782487
00001185	37.876222
00001186	37.974827
00001187	38.076142
00001188	38.177277
00001189	38.274741
00001190	38.364695
00001191	38.443331
00001192	38.507288
00001193	38.554028
00001194	38.582099
00001195	38.591215
00001196	38.582173
00001197	38.556638
00001198	38.516855
00001199	38.465359
00001200	38.404727
00001201	38.337381
00001202	38.265476
00001203	38.190843
00001204	38.114971
00001205	38.039037
00001206	37.963938
00001207	37.890340
00001208	37.818719
00001209	37.749407
00001210	37.682621
00001211	37.618494
00001212	37.557098
00001213	37.498460
00001214	37.442577
00001215	37.389424
00001216	37.338960
00001217	37.291137
00001218	37.245899
00001219	37.203187
00001220	37.162943
00001221	37.125104
00001222	37.089611
00001223	37.056405
00001224	37.025424
00001225	36.996611
00001226	36.969906
00001227	36.945251
00001228	36.922588
00001229	36.901856
00001230	36.882996
00001231	36.865947
00001232	36.850647
00001233	36.837032
00001234	36.825037
00001235	36.814597
00001236	36.805643
00001237	36.798108
00001238	36.791921
00001239	36.787012
00001240	36.783310
00001241	36.780744
00001242	36.779242
00001243	36.778735
00001244	36.779151
00001245	36.780421
00001246	36.782477
00001247	36.785254
00001248	36.788684
00001249	36.792705
00001250	36.797256
00001251	36.802276
00001252	36.807707
00001253	36.813494
00001254	36.819581
00001255	36.825915
00001256	36.832446
00001257	36.839122
00001258	36.845895
00001259	36.852717
00001260	36.859540
00001261	36.866318
00001262	36.873007
00001263	36.879561
00001264	36.885936
00001265	36.892090
00001266	36.897980
00001267	36.903566
00001268	36.908809
00001269	36.913671
00001270	36.918116
00001271	36.922112
00001272	36.925629
00001273	36.928640
00001274	36.931121
00001275	36.933053
00001276	36.934421
00001277	36.935214
00001278	36.935428
00001279	36.935060
00001280	36.934115
00001281	36.932603
00001282	36.930537
00001283	36.927936
00001284	36.924822
00001285	36.921224
00001286	36.917171
00001287	36.912699
00001288	36.907843
00001289	36.902643
00001290	36.897140
00001291	36.891376
00001292	36.885393
00001293	36.879234
00001294	36.872941
00001295	36.866557
00001296	36.860122
00001297	36.853675
00001298	36.847253
00001299	36.840892
00001300	36.834624
00001301	36.828478
00001302	36.822484
00001303	36.816666
00001304	36.811045
00001305	36.805641
00001306	36.800470
00001307	36.795546
00001308	36.790880
00001309	36.786479
00001310	36.782349
00001311	36.778493
00001312	36.774913
00001313	36.771607
00001314	36.768571
00001315	36.765800
00001316	36.763287
00001317	36.761024
00001318	36.759000
00001319	36.757205
00001320	36.755626
00001321	36.754249
00001322	36.753061
00001323	36.752047
00001324	36.751191
00001325	36.750479
00001326	36.749893
00001327	36.749419
00001328	36.749039
00001329	36.748739
00001330	36.748503
00001331	36.748314
00001332	36.748160
00001333	36.748024
00001334	36.747893
00001335	36.747754
00001336	36.747596
00001337	36.747405
00001338	36.747172
00001339	36.746887
00001340	36.746542
00001341	36.746127
00001342	36.745637
00001343	36.745066
00001344	36.744409
00001345	36.743662
00001346	36.742823
00001347	36.741889
00001348	36.740860
00001349	36.739737
00001350	36.738520
00001351	36.737211
00001352	36.735813
00001353	36.734329
00001354	36.732763
00001355	36.731120
00001356	36.729405
00001357	36.727623
00001358	36.725782
00001359	36.723886
00001360	36.721942
00001361	36.719957
00001362	36.717939
00001363	36.715892
00001364	36.713825
00001365	36.711744
00001366	36.709656
00001367	36.707566
00001368	36.705481
00001369	36.703406
00001370	36.701347
00001371	36.699308
00001372	36.697296
00001373	36.695312
00001374	36.693362
00001375	36.691449
00001376	36.689576
00001377	36.687744
00001378	36.685957
00001379	36.684215
00001380	36.682520
00001381	36.680872
00001382	36.679272
00001383	36.677720
00001384	36.676215
00001385	36.674757
00001386	36.673344
00001387	36.671975
00001388	36.670648
00001389	36.669363
00001390	36.668116
00001391	36.666905
00001392	36.665728
00001393	36.664582
00001394	36.663466
00001395	36.662376
00001396	36.661309
00001397	36.660263
00001398	36.659236
00001399	36.658224
00001400	36.657226
00001401	36.656237
00001402	36.655258
00001403	36.654283
00001404	36.653313
00001405	36.652344
00001406	36.651376
00001407	36.650405
00001408	36.649431
00001409	36.648452
00001410	36.647467
00001411	36.646474
00001412	36.645474
00001413	36.644466
00001414	36.643448
00001415	36.642420
00001416	36.641383
00001417	36.640336
00001418	36.639280
00001419	36.638214
00001420	36.637139
00001421	36.636055
00001422	36.634963
00001423	36.633864
00001424	36.632759
00001425	36.631648
00001426	36.630532
00001427	36.629412
00001428	36.628289
00001429	36.627164
00001430	36.626038
00001431	36.624913
00001432	36.623788
00001433	36.622666
00001434	36.621547
00001435	36.620431
00001436	36.619321
00001437	36.618216
00001438	36.617119
00001439	36.616028
00001440	36.614946
00001441	36.613872
00001442	36.612807
00001443	36.611752
00001444	36.610707
00001445	36.609673
00001446	36.608650
00001447	36.607637
00001448	36.606636
00001449	36.605646
00001450	36.604667
00001451	36.603700
00001452	36.602743
00001453	36.601798
00001454	36.600863
00001455	36.599939
00001456	36.599026
00001457	36.598122
00001458	36.597228
00001459	36.596343
00001460	36.595467
00001461	36.594599
00001462	36.593740
00001463	36.592888
00001464	36.592043
00001465	36.591205
00001466	36.590374
00001467	36.589548
00001468	36.588728
00001469	36.587913
00001470	36.587102
00001471	36.586296
00001472	36.585494
00001473	36.584695
00001474	36.583900
00001475	36.583108
00001476	36.582318
00001477	36.581532
00001478	36.580747
00001479	36.579965
00001480	36.579185
00001481	36.578407
00001482	36.577631
00001483	36.576857
00001484	36.576084
00001485	36.575313
00001486	36.574544
00001487	36.573777
00001488	36.573011
00001489	36.572247
00001490	36.571486
00001491	36.570726
00001492	36.569969
00001493	36.569214
00001494	36.568461
00001495	36.567710
00001496	36.566963
00001497	36.566218
00001498	36.565476
00001499	36.564737
00001500	36.564001
00001501	36.563268
00001502	36.562539
00001503	36.561813
00001504	36.561092
00001505	36.560373
00001506	36.559659
00001507	36.558949
00001508	36.558242
00001509	36.557540
00001510	36.556842
00001511	36.556148
00001512	36.555459
00001513	36.554774
00001514	36.554093
00001515	36.553416
00001516	36.552744
00001517	36.552076
00001518	36.551412
00001519	36.550753
00001520	36.550098
00001521	36.549447
00001522	36.548800
00001523	36.548158
00001524	36.547519
00001525	36.546884
00001526	36.546254
00001527	36.545627
00001528	36.545004
00001529	36.544384
00001530	36.543769
00001531	36.543156
00001532	36.542547
00001533	36.541942
00001534	36.541340
00001535	36.540741
00001536	36.540145
00001537	36.539552
00001538	36.538962
00001539	36.538375
00001540	36.537791
00001541	36.537209
00001542	36.536631
00001543	36.536055
00001544	36.535481
00001545	36.534911
00001546	36.534342
00001547	36.533776
00001548	36.533213
00001549	36.532652
00001550	36.532094
00001551	36.531537
00001552	36.530984
